Port_IDs,Total_PnL,Total_Investment,ROI,Total_Positions,Win_Positions,Win_Rate,Mean_Return,Std_Return,Sharpe_Ratio,MDD,Score
3998572645139652353,9603.58535988,130657587029.70963,7.350193416396313e-06,266,95,35.714285714285715,36.10370436045113,137.64758729995154,0.2621455636691994,214.71515507000004,-35.721527996984086
3998659472131949824,1449.32593976,25825475999.40458,5.612000877712438e-06,147,72,48.97959183673469,9.859360134421769,25.780273420628824,0.38166236540177745,0.0,9.910418760567735
3999240873283311617,42574.47367879,42655243.86253013,0.09981064418714744,4522,2366,52.32198142414861,9.41496543095754,41.383493093107134,0.22702204982600593,300.81384848999915,-49.600323604966164
3999845462424248576,5843.15260681,1838766072.2227712,0.0003177757461962833,3318,1443,43.490054249547924,1.7610465963863773,7.7944950549352585,0.22336874731660708,325.7692295799984,-56.38872910917126
4000222729738650369,1803.6201332800001,2364198347.428783,7.628886701665927e-05,958,537,56.05427974947808,1.882693249770355,7.5888856938852856,0.24545016553236698,151.8992973999999,-19.09534559378455
4000877324693233921,-836.1005588599996,105427414.52165596,-0.0007930580130922734,6050,2714,44.8595041322314,-0.13819843948099167,59.382871050153454,-0.0026640416113828643,14682.679015479995,-2927.5649393994404
4002413037164645377,3686.9697606,153277523.2455883,0.0024054210183789095,576,107,18.57638888888889,6.4009891677083335,50.88933505834138,0.12538951747734445,38.33630992999997,-3.9136457266734994
4004410127575640832,2905.76386668,313998991.2956294,0.0009254054781164024,507,175,34.51676528599605,5.731289677869822,30.311736627376643,0.1884184251162818,486.26961987,-90.29376776762247
4004713168329653760,1667.19861,8383.824133671102,19.885896738985725,27,2,7.4074074074074066,61.74809666666666,222.586962021416,0.27732125954766185,0.0,7.530446881041497
4006366295148391425,3018.5418057,1430572.6055425839,0.21100234926944764,681,117,17.180616740088105,4.4325136647577095,48.72057186345298,0.09056777242115444,688.05580089,-134.0845657934752
4008537296438699777,2330.8456453100002,12371390281.824163,1.8840612026721355e-05,535,249,46.54205607476635,4.3567208323551405,40.50038167284205,0.10707851761464197,543.7563162,-99.41072281757874
4008711265867865600,11298.706389769999,77798846645.13724,1.4522974153211584e-05,394,166,42.13197969543147,28.676919770989844,107.69072694895276,0.26610387526285073,509.5499999999993,-93.40376854144246
4008804082027254529,3332.73345887,126196313321.44252,2.6409119023794193e-06,975,527,54.051282051282044,3.41818816294359,88.33821879916081,0.03846792712302086,4879.948659969999,-965.1679344133331
4011626972687000576,5483.14982082,1220212165.6618068,0.0004493603633140391,6056,2326,38.408190224570674,0.9054078303863937,11.719470943388137,0.07555015364289298,1133.2432568999998,-218.94421348088397
4012994295026226176,2500.33664614,301273626.3375901,0.0008299221795598746,627,251,40.03189792663477,3.9877777450398724,18.54779913530262,0.21392175514171244,216.8208998599997,-35.29337488347661
4013955990069013504,1690.02704985,2261752.4282272696,0.07472201770441426,358,236,65.92178770949721,4.7207459493016755,20.589139527479883,0.22831191867089398,347.85864704999995,-56.29646168718796
4013978721149559808,3778.87822398,100043562.34636952,0.0037772327727563487,294,61,20.74829931972789,12.853327292448979,79.24923542142572,0.1619362915516454,0.0,4.199373921242899
4014818740371615232,2013.64751009,26319056564.50512,7.650910681979693e-06,529,111,20.982986767485823,3.806517032306238,19.917640552764265,0.19010871404548604,94.40199994,-14.626767725015986
4016164457907769600,3742.68731972,52474470890.668976,7.132396489557602e-06,712,310,43.53932584269663,5.256583314213483,33.36577510863048,0.156944752434628,647.83756662,-120.81256259001134
4017110277719148289,2899.93302141,6508222308.883474,4.455798962877624e-05,252,143,56.74603174603175,11.507670719880952,29.205381271790724,0.39334089197379574,0.0,11.467221984195378
4017263283405469185,7141.3664193899995,123197150308.49054,5.796697733273648e-06,6050,2034,33.6198347107438,1.1803911437008263,39.228531669917615,0.029580284917741947,4788.433923359992,-950.953941905365
4017323550554338817,3134.7351025,8816924.694454892,0.03555361093728617,545,273,50.091743119266056,5.751807527522935,26.977405574454643,0.212466966539973,0.0,10.09275479709639
4019895412775450368,2640.30025492,273603745.61914265,0.0009650088119024902,571,242,42.38178633975482,4.623993441190893,16.2415837905317,0.28346948798644056,0.0,8.561687616990467
4020204877254599680,71998.85595307,1311640069950.229,5.4892235760837985e-06,6050,1993,32.94214876033058,11.900637347614875,195.90160601851505,0.06064594154726844,21338.051187779958,-4261.003612374695
4021243448368889856,1498.1937579,49227779.52838422,0.0030433908907797824,6050,2290,37.85123966942149,0.24763533188429754,2.61475143254115,0.0870581153723931,490.49299994,-90.50132160223676
4021669203289716224,26427.33159178,251130411570.22995,1.0523349771355531e-05,1682,528,31.391200951248514,15.711849935659927,230.20775144564303,0.06816386432307041,2537.8666286099924,-501.27463321544695
4022565861939831809,14197.57707589,402585948402.7268,3.5265952853594024e-06,705,372,52.76595744680851,20.13840719984397,67.21711630849433,0.2993048244960425,385.0755536900001,-66.37212674331093
4022641794255717633,2176.83382376,624727.6756871901,0.34844523597670274,6052,2634,43.52280237937872,0.35968833836087244,0.6437517841555029,0.5276697427821314,115.99559387999989,-14.231723806496584
4023616625178799873,2087.77119301,495923589.4058576,0.00042098646598183784,827,339,40.991535671100365,2.524511720689238,9.964747084632426,0.2513372090047003,3.088799999999992,7.656074592861279
4023697433751327232,2408.22399998,10550.850018602,22.824928756774163,42,4,9.523809523809524,57.33866666619048,191.02742588621948,0.30005464608171417,0.0,8.842256925618669
4023697881318718465,3151.95061998,20953.495839244,15.042600261845958,70,6,8.571428571428571,45.02786599971429,163.22124563804167,0.275747595380588,0.0,6.309790071453678
4026179081117855488,6796.18836,85146586490.01852,7.98175081369433e-06,197,46,23.3502538071066,34.49841807106599,247.14768612381292,0.13950532417201522,1824.6434998900004,-360.21679522480196
4027747397961573889,2638.21944996,9969772351.846626,2.6462183456689884e-05,460,207,45.0,5.735259673826087,63.89533264165503,0.0894472168394372,483.90628998,-87.75441589229314
4028427053699127040,2633.02381341,1154999421.446857,0.00022796754392410309,121,36,29.75206611570248,21.76052738355372,82.34166305255924,0.2640282765442397,6.623939780000001,4.704902140366945
4028701921959171840,17601.40139824,283712112133.9115,6.203965444355854e-06,687,373,54.29403202328966,25.62067161315866,92.92148278325865,0.27550864284928356,585.6775999300007,-106.19405912729779
